,hour,longitude,latitude,value,h3_8,h3_9,h3_10,h3_11,h3_12,h3_,passengername,phone
9622,19,116.3025,39.8865,99,8831aa4303fffff,8931aa4302fffff,8a31aa4302cffff,8b31aa4302c8fff,8c31aa4302c87ff,8031fffffffffff,,13800019622
9623,19,116.2889,39.9325,99,8831aa5187fffff,8931aa5186bffff,8a31aa51bd27fff,8b31aa51bd24fff,8c31aa51bd24dff,8031fffffffffff,,13800019623
9624,19,116.4,39.9766,98,8831aa555dfffff,8931aa555cbffff,8a31aa555c87fff,8b31aa555c85fff,8c31aa555c85dff,8031fffffffffff,,13800019624
9625,19,127.3403,43.7264,98,883171d821fffff,893171d8217ffff,8a3171d8215ffff,8b3171d8215dfff,8c3171d8215d5ff,8031fffffffffff,,13800019625
9626,19,114.4005,30.5075,97,8840a69023fffff,8940a69022bffff,8a40a690228ffff,8b40a690228efff,8c40a690228e5ff,8041fffffffffff,,13800019626
9627,19,116.4513,39.9804,97,8831aa5439fffff,8931aa5438bffff,8a31aa5438b7fff,8b31aa5438b2fff,8c31aa5438b27ff,8031fffffffffff,,13800019627
9628,19,116.3134,39.9082,97,8831aa4353fffff,8931aa43533ffff,8a31aa43531ffff,8b31aa43531dfff,8c31aa43531ddff,8031fffffffffff,,13800019628
9629,19,116.4777,39.9794,96,8831aa54e9fffff,8931aa54e8fffff,8a31aa54e8d7fff,8b31aa54e8d0fff,8c31aa54e8d07ff,8031fffffffffff,,13800019629
9630,19,116.3398,39.9705,96,8831aa5087fffff,8931aa5087bffff,8a31aa5087affff,8b31aa5087adfff,8c31aa5087ad3ff,8031fffffffffff,,13800019630
9631,19,116.34,39.9068,95,8831aa4223fffff,8931aa42227ffff,8a31aa422267fff,8b31aa422262fff,8c31aa4222625ff,8031fffffffffff,,13800019631
9632,19,116.8724,40.3788,95,8831aabb51fffff,8931aabb507ffff,8a31aabb5057fff,8b31aabb5051fff,8c31aabb50519ff,8031fffffffffff,,13800019632
9633,19,116.3566,39.9149,95,8831aa423bfffff,8931aa423bbffff,8a31aa423ba7fff,8b31aa423ba5fff,8c31aa423ba59ff,8031fffffffffff,,13800019633
9634,19,114.5425,38.0633,95,88319c902dfffff,89319c902c3ffff,8a319c902c2ffff,8b319c902c29fff,8c319c902c29bff,8031fffffffffff,,13800019634
9635,19,119.9915,36.7953,95,8830120b35fffff,8930120b34bffff,8a30120b34affff,8b30120b34a8fff,8c30120b34a8dff,8031fffffffffff,,13800019635
9636,19,116.2821,39.9307,95,8831aa51abfffff,8931aa51aa3ffff,8a31aa51aa17fff,8b31aa51aa15fff,8c31aa51aa151ff,8031fffffffffff,,13800019636
9637,19,116.4121,39.9214,94,8831aa42d1fffff,8931aa42d0fffff,8a31aa42d0d7fff,8b31aa42d0d2fff,8c31aa42d0d23ff,8031fffffffffff,,13800019637
9638,19,116.3178,39.9317,94,8831aa4269fffff,8931aa4268bffff,8a31aa42699ffff,8b31aa42699bfff,8c31aa42699b3ff,8031fffffffffff,,13800019638
9639,19,119.5423,39.9203,93,883030500dfffff,893030500dbffff,8a3030500daffff,8b3030500daafff,8c3030500daa1ff,8031fffffffffff,,13800019639
9640,19,116.8527,40.3827,93,8831aabb4bfffff,8931aabb4abffff,8a31aabb4aaffff,8b31aabb4aaefff,8c31aabb4aae5ff,8031fffffffffff,,13800019640
9641,19,116.2742,39.9008,93,8831aa4345fffff,8931aa4344bffff,8a31aa43449ffff,8b31aa43449efff,8c31aa43449e3ff,8031fffffffffff,,13800019641
9642,19,116.4531,39.896,93,8831aa4709fffff,8931aa4708fffff,8a31aa4708effff,8b31aa4708eefff,8c31aa4708ee1ff,8031fffffffffff,,13800019642
9643,19,116.3315,39.9397,93,8831aa4245fffff,8931aa42457ffff,8a31aa42454ffff,8b31aa42454bfff,8c31aa42454b3ff,8031fffffffffff,,13800019643
9644,19,116.3201,39.9582,93,8831aa50a5fffff,8931aa50a57ffff,8a31aa50a577fff,8b31aa50a574fff,8c31aa50a5745ff,8031fffffffffff,,13800019644
9645,19,126.0754,42.9535,93,883173596bfffff,893173596abffff,8a3173596b9ffff,8b3173596ab4fff,8c3173596ab49ff,8031fffffffffff,,13800019645
9646,19,116.2386,39.9118,93,8831aa5a81fffff,8931aa5a813ffff,8a31aa5a810ffff,8b31aa5a810dfff,8c31aa5a810d7ff,8031fffffffffff,,13800019646
9647,19,116.4496,39.9402,92,8831aa5581fffff,8931aa5580fffff,8a31aa55801ffff,8b31aa55801bfff,8c31aa55801b3ff,8031fffffffffff,,13800019647
9648,19,116.4464,39.9229,92,8831aa55a3fffff,8931aa55a27ffff,8a31aa55a26ffff,8b31aa55a26efff,8c31aa55a26e1ff,8031fffffffffff,,13800019648
9649,19,125.1606,42.9126,92,883109a46bfffff,893109a46a3ffff,8a3109a46a0ffff,8b3109a46a0cfff,8c3109a46a0c5ff,8031fffffffffff,,13800019649
9650,19,116.3123,39.9792,91,8831aa50edfffff,8931aa50ec7ffff,8a31aa50ec0ffff,8b31aa50ec09fff,8c31aa50ec091ff,8031fffffffffff,,13800019650
9651,19,116.3689,39.8552,91,8831aa40e5fffff,8931aa40e53ffff,8a31aa40e507fff,8b31aa40e504fff,8c31aa40e5049ff,8031fffffffffff,,13800019651
9652,19,116.4058,39.9979,91,8831aa573bfffff,8931aa573bbffff,8a31aa573b8ffff,8b31aa573b8efff,8c31aa573b8edff,8031fffffffffff,,13800019652
9653,19,116.4096,39.9359,91,8831aa5533fffff,8931aa5532bffff,8a31aa55329ffff,8b31aa55329bfff,8c31aa55329b9ff,8031fffffffffff,,13800019653
9654,19,116.319,39.9578,91,8831aa50a5fffff,8931aa50a53ffff,8a31aa50a52ffff,8b31aa50a52afff,8c31aa50a52a5ff,8031fffffffffff,,13800019654
9655,19,116.3816,39.982,91,8831aa554dfffff,8931aa554d7ffff,8a31aa554d6ffff,8b31aa554d6efff,8c31aa554d6e5ff,8031fffffffffff,,13800019655
9656,19,116.2905,39.8801,90,8831aa433dfffff,8931aa433d3ffff,8a31aa433d37fff,8b31aa433d36fff,8c31aa433d363ff,8031fffffffffff,,13800019656
9657,19,116.4553,39.9605,90,8831aa55ddfffff,8931aa55dc3ffff,8a31aa55dc17fff,8b31aa55dc11fff,8c31aa55dc119ff,8031fffffffffff,,13800019657
9658,19,122.2223,40.6767,90,883022a18dfffff,893022a18dbffff,8a3022a18d9ffff,8b3022a18d9dfff,8c3022a18d9ddff,8031fffffffffff,,13800019658
9659,19,116.6623,40.1334,90,8831aa030bfffff,8931aa030b7ffff,8a31aa030b5ffff,8b31aa030b5cfff,8c31aa030b5cbff,8031fffffffffff,,13800019659
9660,19,116.217,39.91,90,8831aa5ae1fffff,8931aa5ae03ffff,8a31aa5ae077fff,8b31aa5ae076fff,8c31aa5ae0765ff,8031fffffffffff,,13800019660
9661,19,116.4263,39.9131,90,8831aa429bfffff,8931aa429bbffff,8a31aa429a37fff,8b31aa429a36fff,8c31aa429a369ff,8031fffffffffff,,13800019661
9662,19,116.312,39.9929,90,8831aa5011fffff,8931aa5010fffff,8a31aa5010effff,8b31aa5010ecfff,8c31aa5010ec1ff,8031fffffffffff,,13800019662
9663,19,116.3648,39.9739,89,8831aa5091fffff,8931aa5090fffff,8a31aa5090c7fff,8b31aa5090c2fff,8c31aa5090c2dff,8031fffffffffff,,13800019663
9664,19,116.3577,39.9641,89,8831aa50bbfffff,8931aa50ba3ffff,8a31aa50ba0ffff,8b31aa50ba0efff,8c31aa50ba0e1ff,8031fffffffffff,,13800019664
9665,19,116.4226,39.9008,89,8831aa4297fffff,8931aa42967ffff,8a31aa429677fff,8b31aa429676fff,8c31aa4296761ff,8031fffffffffff,,13800019665
9666,19,116.4455,39.9086,89,8831aa4741fffff,8931aa47417ffff,8a31aa47415ffff,8b31aa47415bfff,8c31aa47415b1ff,8031fffffffffff,,13800019666
9667,19,116.3513,39.9704,89,8831aa50b9fffff,8931aa50b97ffff,8a31aa50b967fff,8b31aa50b960fff,8c31aa50b9607ff,8031fffffffffff,,13800019667
9668,19,116.4417,39.9926,88,8831aa540dfffff,8931aa540cfffff,8a31aa540ccffff,8b31aa540cc9fff,8c31aa540cc9dff,8031fffffffffff,,13800019668
9669,19,116.2809,39.9097,88,8831aa4341fffff,8931aa4341bffff,8a31aa434187fff,8b31aa4341a3fff,8c31aa4341859ff,8031fffffffffff,,13800019669
9670,19,116.3449,39.9422,88,8831aa4243fffff,8931aa42437ffff,8a31aa424347fff,8b31aa424342fff,8c31aa4243427ff,8031fffffffffff,,13800019670
9671,19,116.4334,39.8995,88,8831aa4745fffff,8931aa4744bffff,8a31aa47449ffff,8b31aa47449efff,8c31aa47449e9ff,8031fffffffffff,,13800019671
9672,19,116.2844,39.8819,88,8831aa432bfffff,8931aa432b3ffff,8a31aa432b07fff,8b31aa432b03fff,8c31aa432b031ff,8031fffffffffff,,13800019672
9673,19,116.4982,39.9398,87,8831aa4641fffff,8931aa46407ffff,8a31aa46405ffff,8b31aa46405bfff,8c31aa46405bbff,8031fffffffffff,,13800019673
9674,19,116.2326,39.9129,87,8831aa5a8dfffff,8931aa5a8c7ffff,8a31aa5a8d5ffff,8b31aa5a8c74fff,8c31aa5a8c749ff,8031fffffffffff,,13800019674
9675,19,116.2901,39.8687,86,8831aa4335fffff,8931aa4335bffff,8a31aa43359ffff,8b31aa43359afff,8c31aa43359a1ff,8031fffffffffff,,13800019675
9676,19,116.4066,39.8649,86,8831aa408bfffff,8931aa408b3ffff,8a31aa408b27fff,8b31aa408b23fff,8c31aa408b239ff,8031fffffffffff,,13800019676
9677,19,116.3359,39.997,86,8831aa50c1fffff,8931aa50c17ffff,8a31aa50c16ffff,8b31aa50c168fff,8c31aa50c1687ff,8031fffffffffff,,13800019677
9678,19,116.3444,39.9797,85,8831aa5081fffff,8931aa50817ffff,8a31aa50816ffff,8b31aa50816bfff,8c31aa50816bdff,8031fffffffffff,,13800019678
9679,19,116.6517,39.915,85,8831aa7205fffff,8931aa7204bffff,8a31aa7204b7fff,8b31aa7204b3fff,8c31aa7204b3bff,8031fffffffffff,,13800019679
9680,19,116.3856,39.9856,85,8831aa5549fffff,8931aa55493ffff,8a31aa55491ffff,8b31aa55491dfff,8c31aa55491d9ff,8031fffffffffff,,13800019680
9681,19,116.3158,39.9265,85,8831aa426dfffff,8931aa426cfffff,8a31aa426ceffff,8b31aa426ce9fff,8c31aa426ce95ff,8031fffffffffff,,13800019681
9682,19,116.4899,39.9244,85,8831aa4663fffff,8931aa46637ffff,8a31aa466347fff,8b31aa466344fff,8c31aa4663447ff,8031fffffffffff,,13800019682
9683,19,116.3727,39.9438,85,8831aa552dfffff,8931aa552c3ffff,8a31aa552c1ffff,8b31aa552c1efff,8c31aa552c1e1ff,8031fffffffffff,,13800019683
9684,19,116.4534,39.9896,85,8831aa5403fffff,8931aa54023ffff,8a31aa540217fff,8b31aa540210fff,8c31aa5402101ff,8031fffffffffff,,13800019684
9685,19,118.8787,32.1247,85,88309111a7fffff,89309111a7bffff,8a309111a797fff,8b309111a794fff,8c309111a7943ff,8031fffffffffff,,13800019685
9686,19,116.447,39.8615,85,8831aa4549fffff,8931aa4548fffff,8a31aa4548c7fff,8b31aa4548c5fff,8c31aa4548c53ff,8031fffffffffff,,13800019686
9687,19,116.351,39.9008,85,8831aa4237fffff,8931aa42363ffff,8a31aa42378ffff,8b31aa423789fff,8c31aa4237891ff,8031fffffffffff,,13800019687
9688,19,116.4555,39.9497,84,8831aa558bfffff,8931aa558b3ffff,8a31aa558b27fff,8b31aa558b23fff,8c31aa558b239ff,8031fffffffffff,,13800019688
9689,19,124.4094,40.1305,84,88302eb319fffff,89302eb3197ffff,8a302eb31967fff,8b302eb31966fff,8c302eb31966dff,8031fffffffffff,,13800019689
9690,19,116.3557,39.8918,84,8831aa405dfffff,8931aa405cfffff,8a31aa405ceffff,8b31aa4051b6fff,8c31aa4051b6dff,8031fffffffffff,,13800019690
9691,19,116.3464,39.8831,84,8831aa4009fffff,8931aa40083ffff,8a31aa400827fff,8b31aa400825fff,8c31aa4008253ff,8031fffffffffff,,13800019691
9692,19,116.4428,39.9303,84,8831aa55abfffff,8931aa55aa3ffff,8a31aa55aa2ffff,8b31aa55aa2efff,8c31aa55aa2e9ff,8031fffffffffff,,13800019692
9693,19,116.4276,39.9219,84,8831aa55a5fffff,8931aa55a53ffff,8a31aa55a50ffff,8b31aa55a508fff,8c31aa55a5083ff,8031fffffffffff,,13800019693
9694,19,116.4308,39.9408,84,8831aa55e3fffff,8931aa55e3bffff,8a31aa55e3a7fff,8b31aa55e3a4fff,8c31aa55e3a4bff,8031fffffffffff,,13800019694
9695,19,121.5903,29.8394,83,884b3422d7fffff,894b3422d77ffff,8a4b3422d777fff,8b4b3422d771fff,8c4b3422d7711ff,804bfffffffffff,,13800019695
9696,19,114.4966,38.0115,83,88319c9acdfffff,89319c9acdbffff,8a319c9acda7fff,8b319c9acda0fff,8c319c9acda05ff,8031fffffffffff,,13800019696
9697,19,116.3813,39.9119,83,8831aa42ebfffff,8931aa42ea3ffff,8a31aa42ea17fff,8b31aa42ea13fff,8c31aa42ea135ff,8031fffffffffff,,13800019697
9698,19,116.3866,39.8757,83,8831aa40cdfffff,8931aa40cc7ffff,8a31aa40cc57fff,8b31aa40cc51fff,8c31aa40cc503ff,8031fffffffffff,,13800019698
9699,19,116.333,39.8951,83,8831aa404dfffff,8931aa404c7ffff,8a31aa404c67fff,8b31aa404c66fff,8c31aa404c661ff,8031fffffffffff,,13800019699
9700,19,116.3578,39.9843,83,8831aa50d7fffff,8931aa50d6fffff,8a31aa50d6effff,8b31aa50d6eafff,8c31aa50d6ea5ff,8031fffffffffff,,13800019700
9701,19,116.3756,39.9518,82,8831aa5567fffff,8931aa55667ffff,8a31aa556647fff,8b31aa556642fff,8c31aa556642dff,8031fffffffffff,,13800019701
9702,19,115.6909,37.7403,82,88319dc5c9fffff,89319dc5c83ffff,8a319dc5c80ffff,8b319dc5c80dfff,8c319dc5c808bff,8031fffffffffff,,13800019702
9703,19,116.4707,39.9728,82,8831aa54e5fffff,8931aa54e53ffff,8a31aa54e50ffff,8b31aa54e509fff,8c31aa54e509dff,8031fffffffffff,,13800019703
9704,19,116.4266,39.8657,82,8831aa4099fffff,8931aa4724bffff,8a31aa472497fff,8b31aa472496fff,8c31aa472496bff,8031fffffffffff,,13800019704
9705,19,116.3135,39.8766,81,8831aa406dfffff,8931aa406dbffff,8a31aa406d8ffff,8b31aa406d8afff,8c31aa406d8a9ff,8031fffffffffff,,13800019705
9706,19,116.4757,39.9861,81,8831aa54e9fffff,8931aa54e93ffff,8a31aa54e927fff,8b31aa54e926fff,8c31aa54e9265ff,8031fffffffffff,,13800019706
9707,19,116.421,39.9359,81,8831aa55e5fffff,8931aa55e4fffff,8a31aa55e457fff,8b31aa55e452fff,8c31aa55e4527ff,8031fffffffffff,,13800019707
9708,19,116.3533,39.8557,81,8831aa4031fffff,8931aa4030bffff,8a31aa4030affff,8b31aa4030aefff,8c31aa4030ae9ff,8031fffffffffff,,13800019708
9709,19,120.6423,28.0096,81,8841b2ccc7fffff,8941b2ccc6bffff,8a41b2ccc6a7fff,8b41b2ccc6a1fff,8c41b2ccc6a11ff,804bfffffffffff,,13800019709
9710,19,116.4335,39.8724,81,8831aa4721fffff,8931aa4721bffff,8a31aa47219ffff,8b31aa47219efff,8c31aa47219e5ff,8031fffffffffff,,13800019710
9711,19,122.4363,37.1712,81,88301eab5dfffff,89301eab5d3ffff,8a301eab5d07fff,8b301eab5d00fff,8c301eab5d00dff,8031fffffffffff,,13800019711
9712,19,116.448,39.9298,81,8831aa55bdfffff,8931aa55bd3ffff,8a31aa55bd37fff,8b31aa55bd31fff,8c31aa55bd311ff,8031fffffffffff,,13800019712
9713,19,116.3322,39.9878,80,8831aa50c7fffff,8931aa50c73ffff,8a31aa50c71ffff,8b31aa50c71bfff,8c31aa50c71b1ff,8031fffffffffff,,13800019713
9714,19,116.3416,39.9461,80,8831aa424bfffff,8931aa424abffff,8a31aa424aaffff,8b31aa424aacfff,8c31aa424aac7ff,8031fffffffffff,,13800019714
9715,19,116.3037,39.9101,80,8831aa4351fffff,8931aa4351bffff,8a31aa4351a7fff,8b31aa4351a1fff,8c31aa4351a57ff,8031fffffffffff,,13800019715
9716,19,116.2369,39.9035,80,8831aa5a87fffff,8931aa5a873ffff,8a31aa5a871ffff,8b31aa5a871efff,8c31aa5a871e5ff,8031fffffffffff,,13800019716
9717,19,108.9537,34.2601,79,88408859c7fffff,89408859c6bffff,8a408859c6b7fff,8b408859c6b0fff,8c408859c6b0dff,8041fffffffffff,,13800019717
9718,19,116.383,39.9992,79,8831aa572bfffff,8931aa572bbffff,8a31aa572baffff,8b31aa572baefff,8c31aa572bae9ff,8031fffffffffff,,13800019718
9719,19,116.3763,39.9807,79,8831aa554dfffff,8931aa554d3ffff,8a31aa554d17fff,8b31aa554d16fff,8c31aa554d161ff,8031fffffffffff,,13800019719
9720,19,116.4815,39.9251,79,8831aa4661fffff,8931aa46603ffff,8a31aa46602ffff,8b31aa46602dfff,8c31aa46602d5ff,8031fffffffffff,,13800019720
9721,19,116.3726,40.0055,79,8831aa5767fffff,8931aa57677ffff,8a31aa576747fff,8b31aa576743fff,8c31aa576743bff,8031fffffffffff,,13800019721
9722,19,123.7516,41.3103,79,88302575e1fffff,89302575e1bffff,8a302575e18ffff,8b302575e18afff,8c302575e18a9ff,8031fffffffffff,,13800019722
9723,19,116.4324,39.8707,79,8831aa4725fffff,8931aa47257ffff,8a31aa472547fff,8b31aa472543fff,8c31aa4725433ff,8031fffffffffff,,13800019723
9724,19,120.0903,30.2602,79,88309a4269fffff,89309a42683ffff,8a309a42682ffff,8b309a42682afff,8c309a42682a1ff,8031fffffffffff,,13800019724
9725,19,116.4774,39.8967,79,8831aa4719fffff,8931aa47187ffff,8a31aa47185ffff,8b31aa47185dfff,8c31aa47185d5ff,8031fffffffffff,,13800019725
9726,19,116.3001,39.8761,78,8831aa4331fffff,8931aa43313ffff,8a31aa43311ffff,8b31aa433119fff,8c31aa4331195ff,8031fffffffffff,,13800019726
9727,19,116.6602,39.9013,78,8831aa7235fffff,8931aa7235bffff,8a31aa7235affff,8b31aa7235a1fff,8c31aa7235a13ff,8031fffffffffff,,13800019727
9728,19,120.4612,41.5793,78,88311b0531fffff,89311b05303ffff,8a311b05301ffff,8b311b05301afff,8c311b05301a5ff,8031fffffffffff,,13800019728
9729,19,116.8501,40.3723,78,8831aabb47fffff,8931aabb467ffff,8a31aabb4647fff,8b31aabb4646fff,8c31aabb46467ff,8031fffffffffff,,13800019729
9730,19,116.3523,40.0012,78,8831aa50d9fffff,8931aa50d9bffff,8a31aa50d987fff,8b31aa50d981fff,8c31aa50d981dff,8031fffffffffff,,13800019730
9731,19,116.3229,39.9973,78,8831aa50cdfffff,8931aa50cdbffff,8a31aa50cdaffff,8b31aa50cda8fff,8c31aa50cda81ff,8031fffffffffff,,13800019731
9732,19,116.4717,39.8835,78,8831aa4717fffff,8931aa4717bffff,8a31aa4717a7fff,8b31aa4717a3fff,8c31aa4717a33ff,8031fffffffffff,,13800019732
9733,19,116.4988,39.9988,78,8831aa54cbfffff,8931aa54cb3ffff,8a31aa54cb1ffff,8b31aa54cb1dfff,8c31aa54cb1d3ff,8031fffffffffff,,13800019733
9734,19,116.4473,39.8911,78,8831aa470dfffff,8931aa4701bffff,8a31aa4701b7fff,8b31aa4701b4fff,8c31aa4701b43ff,8031fffffffffff,,13800019734
9735,19,116.4663,39.8873,77,8831aa4715fffff,8931aa47153ffff,8a31aa47150ffff,8b31aa47151dfff,8c31aa47151dbff,8031fffffffffff,,13800019735
9736,19,116.6574,40.1256,77,8831aa0303fffff,8931aa0303bffff,8a31aa0303a7fff,8b31aa0303a5fff,8c31aa0303a55ff,8031fffffffffff,,13800019736
9737,19,130.2601,47.2728,77,88149cac27fffff,89149cad1b7ffff,8a149cad1b6ffff,8b149cad1b68fff,8c149cad1b689ff,8015fffffffffff,,13800019737
9738,19,116.4279,40.0099,77,8831aa544dfffff,8931aa544cbffff,8a31aa544c87fff,8b31aa544c95fff,8c31aa544c95bff,8031fffffffffff,,13800019738
9739,19,121.4439,31.3948,77,883099530bfffff,893099530a7ffff,8a3099530a67fff,8b3099530a60fff,8c3099530a60bff,8031fffffffffff,,13800019739
9740,19,116.3908,39.8651,77,8831aa40c7fffff,8931aa40c6bffff,8a31aa40c6affff,8b31aa40c6aefff,8c31aa40c6ae9ff,8031fffffffffff,,13800019740
9741,19,116.8655,40.3942,77,8831aa85b3fffff,8931aa85b3bffff,8a31aa85b387fff,8b31aa85b386fff,8c31aa85b3869ff,8031fffffffffff,,13800019741
9742,19,116.4141,39.9992,77,8831aa5717fffff,8931aa5716bffff,8a31aa57169ffff,8b31aa57169bfff,8c31aa57169bbff,8031fffffffffff,,13800019742
9743,19,116.2818,39.8898,77,8831aa4363fffff,8931aa43627ffff,8a31aa43624ffff,8b31aa43626bfff,8c31aa43626b7ff,8031fffffffffff,,13800019743
9744,19,116.3125,39.9547,76,8831aa51d3fffff,8931aa51d2fffff,8a31aa51d2d7fff,8b31aa51d2d1fff,8c31aa51d2d19ff,8031fffffffffff,,13800019744
9745,19,116.4925,39.9631,76,8831aa54abfffff,8931aa54aa3ffff,8a31aa54aa37fff,8b31aa54aa33fff,8c31aa54aa33dff,8031fffffffffff,,13800019745
9746,19,116.4217,39.8718,76,8831aa40d3fffff,8931aa40d23ffff,8a31aa40d237fff,8b31aa40d231fff,8c31aa40d2319ff,8031fffffffffff,,13800019746
9747,19,124.2958,45.513,76,883128a06dfffff,893128a06cbffff,8a3128a06cb7fff,8b3128a06cb3fff,8c3128a06cb37ff,8031fffffffffff,,13800019747
9748,19,116.3847,39.8736,76,8831aa40cdfffff,8931aa40ccfffff,8a31aa40ccd7fff,8b31aa40ccd5fff,8c31aa40ccd57ff,8031fffffffffff,,13800019748
9749,19,113.0255,28.1996,76,8841890005fffff,8941890004bffff,8a41890004affff,8b41890004adfff,8c41890004ad7ff,8041fffffffffff,,13800019749
9750,19,116.4183,39.8595,76,8831aa409dfffff,8931aa409c7ffff,8a31aa409c47fff,8b31aa409c44fff,8c31aa409c44dff,8031fffffffffff,,13800019750
9751,19,116.3573,39.8912,75,8831aa4051fffff,8931aa4051bffff,8a31aa405187fff,8b31aa405180fff,8c31aa4051805ff,8031fffffffffff,,13800019751
9752,19,125.8806,48.0424,75,8814b17337fffff,8914b173363ffff,8a14b1733607fff,8b14b1733603fff,8c14b1733603dff,8015fffffffffff,,13800019752
9753,19,116.3661,40.0262,75,8831aa5293fffff,8931aa5293bffff,8a31aa5293a7fff,8b31aa5293a3fff,8c31aa5293a39ff,8031fffffffffff,,13800019753
9754,19,116.4521,39.918,74,8831aa55b5fffff,8931aa55b4fffff,8a31aa55b4effff,8b31aa55b4eefff,8c31aa55b4eebff,8031fffffffffff,,13800019754
9755,19,116.6431,40.1379,74,8831aa0347fffff,8931aa03473ffff,8a31aa03471ffff,8b31aa03471efff,8c31aa03471e5ff,8031fffffffffff,,13800019755
9756,19,116.2937,37.4469,74,88319d2b3dfffff,89319d2b3c3ffff,8a319d2b3c2ffff,8b319d2b3c29fff,8c319d2b3c297ff,8031fffffffffff,,13800019756
9757,19,116.2684,39.8695,74,8831aa4325fffff,8931aa4325bffff,8a31aa43258ffff,8b31aa43258afff,8c31aa43258a3ff,8031fffffffffff,,13800019757
9758,19,116.6312,40.05,74,8831aa0125fffff,8931aa0124bffff,8a31aa01249ffff,8b31aa01249afff,8c31aa0a1b349ff,8031fffffffffff,,13800019758
9759,19,116.4827,39.9877,74,8831aa54c5fffff,8931aa54c5bffff,8a31aa54c58ffff,8b31aa54c58cfff,8c31aa54c58cbff,8031fffffffffff,,13800019759
9760,19,116.3956,39.9528,74,8831aa5507fffff,8931aa55063ffff,8a31aa550627fff,8b31aa550620fff,8c31aa5506207ff,8031fffffffffff,,13800019760
9761,19,116.3769,40.0149,74,8831aa576bfffff,8931aa576a3ffff,8a31aa576a17fff,8b31aa576a11fff,8c31aa576a11bff,8031fffffffffff,,13800019761
9762,19,119.5698,39.9662,73,8830305211fffff,8930305211bffff,8a3030521197fff,8b3030521194fff,8c30305211949ff,8031fffffffffff,,13800019762
9763,19,116.5027,40.0019,73,8831aa56b7fffff,8931aa56b7bffff,8a31aa56b7b7fff,8b31aa56b7b3fff,8c31aa56b7b31ff,8031fffffffffff,,13800019763
9764,19,116.366,40.0146,73,8831aa576dfffff,8931aa576c7ffff,8a31aa576897fff,8b31aa576892fff,8c31aa576892dff,8031fffffffffff,,13800019764
9765,19,116.5214,40.0104,73,8831aa0b6dfffff,8931aa0b6c3ffff,8a31aa0b6c1ffff,8b31aa0b6c1efff,8c31aa0b6c1e3ff,8031fffffffffff,,13800019765
9766,19,116.367,39.9626,73,8831aa556dfffff,8931aa556c7ffff,8a31aa556c77fff,8b31aa556c75fff,8c31aa556c755ff,8031fffffffffff,,13800019766
9767,19,116.3038,39.9301,73,8831aa51bbfffff,8931aa51bbbffff,8a31aa51bb8ffff,8b31aa51bb8bfff,8c31aa51bb8b3ff,8031fffffffffff,,13800019767
9768,19,116.6665,39.8912,72,8831aa704bfffff,8931aa705dbffff,8a31aa705db7fff,8b31aa705db4fff,8c31aa705db4bff,8031fffffffffff,,13800019768
9769,19,124.4054,40.1486,72,88302eb359fffff,89302eb359bffff,8a302eb3598ffff,8b302eb3598efff,8c302eb3598edff,8031fffffffffff,,13800019769
9770,19,116.2592,39.9086,72,8831aa5a91fffff,8931aa5a91bffff,8a31aa5a918ffff,8b31aa5a918bfff,8c31aa5a918b1ff,8031fffffffffff,,13800019770
9771,19,116.4557,39.991,72,8831aa5403fffff,8931aa54023ffff,8a31aa54022ffff,8b31aa540228fff,8c31aa540229dff,8031fffffffffff,,13800019771
9772,19,116.3454,39.8759,72,8831aa4001fffff,8931aa40013ffff,8a31aa40011ffff,8b31aa400118fff,8c31aa400118bff,8031fffffffffff,,13800019772
9773,19,116.2826,39.8895,72,8831aa4305fffff,8931aa43053ffff,8a31aa430537fff,8b31aa430532fff,8c31aa4305323ff,8031fffffffffff,,13800019773
9774,19,116.3643,39.9604,72,8831aa556dfffff,8931aa556cbffff,8a31aa556caffff,8b31aa556ca9fff,8c31aa556ca99ff,8031fffffffffff,,13800019774
9775,19,116.6501,40.3312,72,8831aa8883fffff,8931aa88833ffff,8a31aa888307fff,8b31aa88831cfff,8c31aa88831c9ff,8031fffffffffff,,13800019775
9776,19,116.499,39.9611,71,8831aa54bdfffff,8931aa54bdbffff,8a31aa54bdaffff,8b31aa54bda8fff,8c31aa54bda85ff,8031fffffffffff,,13800019776
9777,19,116.4502,39.8805,71,8831aa4707fffff,8931aa4706bffff,8a31aa470687fff,8b31aa470683fff,8c31aa4706839ff,8031fffffffffff,,13800019777
9778,19,117.3053,31.7474,71,8830962dcbfffff,8930962dca7ffff,8a30962dcb5ffff,8b30962dca74fff,8c30962dcb5b5ff,8041fffffffffff,,13800019778
9779,19,116.4778,39.906,71,8831aa4753fffff,8931aa47527ffff,8a31aa462c97fff,8b31aa47526cfff,8c31aa47526c9ff,8031fffffffffff,,13800019779
9780,19,116.4292,39.9061,71,8831aa4293fffff,8931aa42923ffff,8a31aa42922ffff,8b31aa429228fff,8c31aa4292289ff,8031fffffffffff,,13800019780
9781,19,116.453,39.8993,70,8831aa4709fffff,8931aa47097ffff,8a31aa47095ffff,8b31aa47095efff,8c31aa47095e9ff,8031fffffffffff,,13800019781
9782,19,114.5347,38.0406,70,88319c9111fffff,89319c9110fffff,8a319c9110f7fff,8b319c9110f2fff,8c319c9110f67ff,8031fffffffffff,,13800019782
